ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor,Url
10012783,SEJ by Nisha Gupta Set of 6 Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table mats Shape: Rectangle Colour: Pink and multicoloured Pattern: Printed Suitable For: 6 seater table Material: Cotton , Pink,SEJ by Nisha Gupta Set of 6 Pink Printed Table Placemats
10003387,Gini and Jony Girls Navy Blue Washed Denim Jacket,Gini and Jony,Girls,1329,3,"Navy Blue washed denim jacket, has a spread collar, 4 pockets, button closure, long sleeves, straight hem, and unlined",Blue,Gini and Jony Girls Navy Blue Washed Denim Jacket
10004053,Sweet Dreams Men Navy Blue Solid Straight-Fit Trackpants,Sweet Dreams,Men,699,5,"Navy blue solid straight-fit trackpant, has an elasticated waistband with a drawstring fastening, two pockets",Blue,Sweet Dreams Men Navy Blue Solid Straight-Fit Trackpants
10017211,Kazo Women Yellow Floral Print Shirt Dress,Kazo,Women,1345,5,"Yellow printed woven shirt dress, has a mandarin collar, long sleeves, button closure,, tulip hem", Yellow,Kazo Women Yellow Floral Print Shirt Dress
10003299,Gini and Jony Boys Red & Grey Melange Solid Varsity Jacket with Applique Detail,Gini and Jony,Boys,649,3,"Red and Grey Melange solid varsity jacket, has a stand collar, snap button closure, long sleeves, straight hem, unlined", Red,Gini and Jony Boys Red & Grey Melange Solid Varsity Jacket with Applique Detail
10013569,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra 2801,PARFAIT,Women,1189,2,Beige solid medium-coverage Plunge bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra 2801
10017835,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,839,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,Parx Men Blue Slim Fit Checked Casual Shirt
10017771,Parx Men Black & Red Slim Fit Checked Casual Shirt,Parx,Men,577,5,"Black and red checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Red,Parx Men Black & Red Slim Fit Checked Casual Shirt
10006019,ID Men Tan Brown Formal Leather Oxfords,ID,Men,1432,5,"A pair of tan brown square-toed formal oxfords, has central lace-upsLeather upperCushioned footbedTextured TPU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Brown,ID Men Tan Brown Formal Leather Oxfords
10002825,Stylo Bug Girls Turquoise Blue A-Line Dress,Stylo Bug,Girls,698,7,"Turquoise Blue printed woven A-line dress, has a round neck, sleeveless, concealed zip closure,, flared hem",Blue,Stylo Bug Girls Turquoise Blue A-Line Dress
10013703,PARFAIT Plus Size Women Black  Red Printed Lace Detail Hipster Brief 2805,PARFAIT,Women,899,2,"Black and red printed low-rise hipster briefs with lace detail, has an inner elasticated waistband with lace detail, double layered gusset", Red,PARFAIT Plus Size Women Black  Red Printed Lace Detail Hipster Brief 2805
10012713,MIAH Decor Set Of 5 Handcrafted Ceramic Kulladhs,MIAH Decor,Unisex,865,4,Set Of 5 Ceramic Kulladhs Pattern: PrintedFinish: GlossyMaterial: CeramicFeatures: Handcrafted,,MIAH Decor Set Of 5 Handcrafted Ceramic Kulladhs
10012875,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold,JEWEL JUNCTION Gold-Toned Geometric Cufflinks
10015997,Tokyo Talkies Women Black & Red Floral Print Fit and Flare Dress,Tokyo Talkies,Women,499,5,"Black and Red printed woven fit and flare %S, has a round neck, three-quarter sleeves, concealed zip closure, and flared hem", Red,Tokyo Talkies Women Black & Red Floral Print Fit and Flare Dress
10012771,SEJ by Nisha Gupta Set of 6 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table matsShape: RectangleColour: Mustard yellow and greyPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton,,SEJ by Nisha Gupta Set of 6 Printed Table Placemats
10013055,Sera Women Black Printed Loose Fit Regular Shorts,Sera,Women,547,4,"Black and pink printed above knee length mid-rise-rise regular shorts, has two pockets", Black,Sera Women Black Printed Loose Fit Regular Shorts
10003213,Gini and Jony Boys Black & Grey Embroidered Regular Fit Shorts,Gini and Jony,Boys,839,3,"Black and grey embroidered, has a partially elasticated waistband, hook and bar closure, 4 pockets", Red,Gini and Jony Boys Black & Grey Embroidered Regular Fit Shorts
10014775,AccessHer Gold-Plated & Black Multistrand Head Chain,AccessHer,Women,559,3,Gold-plated and black multistranded head chain Secured with insert closure, Black,AccessHer Gold-Plated & Black Multistrand Head Chain
10002337,Bvlgari Women Splendida Iris D'Or Eau De Parfum 100 ml,Bvlgari,Women,10950,2,"NotesTop notes: Violet Leaves absolute, HeliotropeHeart notes: Orris abs, Mimosa absBase notes: Tonka beans, Heart of Vetiver, Sandalwood ess",,Bvlgari Women Splendida Iris D'Or Eau De Parfum 100 ml
1000745,ahilya Sterling Silver Statement Ring,ahilya,Women,3875,4,"Sterling silver ring, has a circular detail with multiple teardrop-shaped patterns", Silver,ahilya Sterling Silver Statement Ring
10009685,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,SPYKAR,Women,1214,7,"Blue medium wash 5-pocket high-rise cropped jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans
10012429,FIDO DIDO Men Grey & Black Printed Colourblocked Polo Collar T-shirt,FIDO DIDO,Men,599,5,"Black and grey colourblocked printed T-shirt, has a round neck, short sleeves", Black,FIDO DIDO Men Grey & Black Printed Colourblocked Polo Collar T-shirt
10017723,Parx Men Pink Slim Fit Solid Casual Shirt,Parx,Men,739,5,"Pink solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink,Parx Men Pink Slim Fit Solid Casual Shirt
10017855,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Parx,Men,739,5,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,Parx Men Navy Blue Slim Fit Printed Casual Shirt
10013025,Sera Women White Self Design Top,Sera,Women,714,5,"White self-design knitted regular  top, has a round neck, sleeveless, and concealed zip closure", White,Sera Women White Self Design Top
10001211,Bvlgari Women Omnia Crystalline Eau De Toilette 40 ml,Bvlgari,Women,5650,2,NotesTop notes: Airy Bamboo and Exotic Asian Fruit NashiHeart notes: Lotus BlossomBase notes: Elegant Woodsy,,Bvlgari Women Omnia Crystalline Eau De Toilette 40 ml
10006003,ID Men Grey Solid Thong Flip-Flops,ID,Men,1685,5,A pair of grey solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Grey,ID Men Grey Solid Thong Flip-Flops
10012841,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,4,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver,JEWEL JUNCTION Silver-Toned Geometric Cufflinks
10017423,DKNY Unisex Gold & White Printed Cabin Trolley Bag,DKNY,Unisex,14400,6,"Gold and white printed cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White,DKNY Unisex Gold & White Printed Cabin Trolley Bag
10000599,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,839,5,"Khaki solid mid-rise regular trousers, has a button closure, four pockets", Khaki,Parx Men Khaki Slim Fit Solid Regular Trousers
10002809,Qraa Men Pack of 2 Face And Beard Wash 100gm each,Qraa Men,Men,336,1,"What It Is?:Qraa Men Pack of 2 Face And Beard Wash 100gm eachWhat It Does?:It's essential to feel fresh while maintaining the perfect charming look. Qraa's invigorating Face and Beard Wash is formulated with an amazing blend of natural botanicals, vitamins, antioxidants, and cleansers to cleanse your handsome face and your glorious beard without over-drying. Qraa men face and beard wash is a great addition to any men's beard grooming regimen. This ace and Beard Wash leaves beard hair clean, refreshed and soft. This wash is enriched with Olive Oil and a touch of Jojoba Seed Oil to create a rich lather to remove dirt, oil, and impurities while naturally-derived conditioners help maintain shine and moisture. It is gentle on the skin and effective enough to work on a rough, coarse beard, the face wash is enriched with natural ingredients that provide deep cleansing, clear skin, and a soft beard.Features:Hydrates, soothes and helps firm the skinCleanses the beard and face without over-dryingProvides essential nourishing elements to the skin cellsHelps eliminate odour trapped in the beardIngredients:Salicylic Acid, Ginseng Root Extract, Pro-Vitamin B5, Rosemary Leaf Oil",,Qraa Men Pack of 2 Face And Beard Wash 100gm each
10013641,PARFAIT Plus Size Blue Lace Underwired Lightly Padded Plunge Bra P5351,PARFAIT,Women,1749,2,Blue lace half-coverage Plunge bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort,Blue,PARFAIT Plus Size Blue Lace Underwired Lightly Padded Plunge Bra P5351
10000657,Lady Lyka Women Peach and Burgundy Pack of 2 Everyday Bras ENTIZER-11-PCH-WHN,Lady Lyka,Women,510,4,Pack of 2Peach and Burgundy solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Burgundy,Lady Lyka Women Peach and Burgundy Pack of 2 Everyday Bras ENTIZER-11-PCH-WHN
10005937,Difference of Opinion Men Olive Green Printed Round Neck T-shirt,Difference of Opinion,Men,499,5,T-shirt, Green,Difference of Opinion Men Olive Green Printed Round Neck T-shirt
10001573,Michael Kors Women Eau de Toilette 50 ml,Michael Kors,Women,5715,2,"NotesTop Notes: Freesia, incense and chinese osmanthusHeart Notes: Tuberose, lily, peony and orris rootBase Notes:Tahitian vetiver, musk and cashmere wood",,Michael Kors Women Eau de Toilette 50 ml
10003809,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade
10006069,ID Men Black Leather Formal Derbys,ID,Men,1627,5,"A pair of black round-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,ID Men Black Leather Formal Derbys
10017501,Soie Brown Underwired Non Padded full coverage Everyday Bra FB-610CRIMSON,Soie,Women,693,5,Brown full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Red,Soie Brown Underwired Non Padded full coverage Everyday Bra FB-610CRIMSON
10002079,GAS Women Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,GAS,Women,3595,7,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue,GAS Women Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans
10003807,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade
10004165,HIGHLANDER Men Navy Blue & Grey Slim Fit Striped Regular Trousers,HIGHLANDER,Men,1299,5,"Navy Blue and grey striped mid-rise regular trousers, has a button closure, four pockets",Blue,HIGHLANDER Men Navy Blue & Grey Slim Fit Striped Regular Trousers
10013269,WITH Men Black Slim Fit Solid Casual Shirt,WITH,Men,684,5,"Black solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Black,WITH Men Black Slim Fit Solid Casual Shirt
10006075,ID Men Black Leather Formal Derbys,ID,Men,2685,5,"A pair of black round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,ID Men Black Leather Formal Derbys
10009637,SPYKAR Women White Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,1999,7,"White light wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", White,SPYKAR Women White Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans
10017093,ZUSH Plus Size Women Black Regular Fit Mid-Rise Clean Look Jeans,ZUSH,Women,1299,5,"Black dark wash five-pocket mid-rise jeans, clean look with heavy fade, has a button and zip closure, waistband with belt loops", Black,ZUSH Plus Size Women Black Regular Fit Mid-Rise Clean Look Jeans
10017355,Story@home Mustard Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1199,5,Set content: 1 King bedsheet with 2 pillow coversQuality: SuperfineThread count: 210Colour: MustardPattern: Floral, Mustard,Story@home Mustard Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers
10017447,DKNY Unisex Gold & White Printed Large Trolley Bag,DKNY,Unisex,16225,7,"Gold and white printed large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White,DKNY Unisex Gold & White Printed Large Trolley Bag
10017013,Campus Sutra Men Green & Navy Blue Regular Fit Checked Casual Shirt,Campus Sutra,Men,511,5,"Green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Campus Sutra Men Green & Navy Blue Regular Fit Checked Casual Shirt
10017053,Campus Sutra Men Navy & Grey Melange Standard Regular Fit Colourblocked Casual Shirt,Campus Sutra,Men,1299,5,"Navy blue and grey melange colourblocked casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Grey,Campus Sutra Men Navy & Grey Melange Standard Regular Fit Colourblocked Casual Shirt
10017599,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,699,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,Parx Men Blue Slim Fit Checked Casual Shirt
10002785,JBN Creation Boys Maroon & Brown Sherwani Set,JBN Creation,Boys,1154,5,"Maroon and brown sherwaniMaroon woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitsComes with a pocket squareA pair of brown mid-rise pyjama with gathers and pleats, has an elasticated waistband", Brown,JBN Creation Boys Maroon & Brown Sherwani Set
